request,su,sg,sr,si,sz,PS_g,PS_r,PS_i,PS_z,PS_y
Gaia DR2 3348071631670500736,0,0,0,0,0,13.03619957,13.55879974,13.6864996,13.93080044,14.14410019
Gaia DR2 3348678699526809600,0,0,0,0,0,16.949,16.782,16.75,16.776,16.805
Gaia DR2 3349849778193723008,0,0,0,0,0,15.0422,15.2231,15.4044,15.5883,15.7292
Gaia DR2 3350123251647482624,0,0,0,0,0,15.68900013,16.00209999,16.28549957,16.55080032,16.71439934
Gaia DR2 335069060394013952,0,0,0,0,0,18.709999,18.501301,18.432699,18.4547,18.429399
Gaia DR2 3351764886930841984,0,0,0,0,0,18.6028,18.554701,18.5839,18.6926,18.6784
Gaia DR2 3351822508211529216,0,0,0,0,0,17.740601,17.6852,17.705799,17.785101,17.848
Gaia DR2 3352026776855631744,0,0,0,0,0,17.216101,17.373899,17.5821,17.7868,17.9438
Gaia DR2 3352613061365752576,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3354222505874657280,16.353,16.221,16.361,16.508,16.722,16.2855,16.3841,16.557199,16.7192,16.827999
Gaia DR2 3354434539820929920,0,0,0,0,0,15.8723,15.9485,16.1168,16.260099,16.368401
Gaia DR2 3354582217971214464,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3357910817627453312,0,0,0,0,0,18.7502,18.556,18.507799,18.462099,18.4021
Gaia DR2 3358004306181176320,0,0,0,0,0,17.888399,17.517401,17.3841,17.3571,17.336599
Gaia DR2 335801708801349888,0,0,0,0,0,16.779499,16.8948,17.0648,17.238501,17.3561
Gaia DR2 3358160853443656704,0,0,0,0,0,18.256001,18.145599,18.1856,18.2659,18.268101
Gaia DR2 3358344570668426368,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3358418684623972864,0,0,0,0,0,17.703,17.143,16.931,16.858,16.829
Gaia DR2 3359655085449351168,0,0,0,0,0,18.437099,18.3018,18.2735,18.3076,18.318199
Gaia DR2 3360183783038606336,0,0,0,0,0,16.623699,16.688299,16.7785,16.952999,17.052299
Gaia DR2 3360357673380278016,0,0,0,0,0,18.444201,17.978399,17.9373,18.0203,18.063801
Gaia DR2 3360380556966279552,0,0,0,0,0,16.607,16.802401,17.0348,17.2631,17.434099
Gaia DR2 3361992818968395264,0,0,0,0,0,18.870399,18.526899,18.368999,18.3241,18.251801
Gaia DR2 3362709086369200256,0,0,0,0,0,19.3463,18.641701,18.3657,18.2847,18.0735
Gaia DR2 3362825802105242752,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3363328214498168832,0,0,0,0,0,19.0145,18.629299,18.469601,18.4216,18.308201
Gaia DR2 3364139791515176320,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3365023141734246912,0,0,0,0,0,18.6094,18.4527,18.4256,18.4979,18.527399
Gaia DR2 3365090177584636672,0,0,0,0,0,17.639601,17.7647,17.941299,18.084499,18.219299
Gaia DR2 3365347776840934784,0,0,0,0,0,0,0,0,0,0
Gaia DR2 33656531962611072,0,0,0,0,0,16.5457,16.8666,17.182199,17.441799,17.607401
Gaia DR2 336619023898043776,20.968,20.413,19.705,19.536,19.481,0,0,0,0,0
Gaia DR2 3366672379112835328,0,0,0,0,0,17.4359,17.0219,16.859699,16.813999,16.7838
Gaia DR2 3366876029282753792,0,0,0,0,0,17.6698,17.430099,17.358101,17.378599,17.432501
Gaia DR2 3366902722502097408,0,0,0,0,0,18.0142,17.8283,17.784201,17.8316,17.8452
Gaia DR2 3367112974037883904,0,0,0,0,0,15.2816,15.38140011,15.53779984,15.71940041,15.83460045
Gaia DR2 3368276115605334144,0,0,0,0,0,19.542101,18.927099,18.6845,18.5851,18.534901
Gaia DR2 3368978359936837760,0,0,0,0,0,17.514,17.508499,17.603201,17.708,17.745199
Gaia DR2 3369000732425304576,0,0,0,0,0,15.946,16.2169,16.4718,16.6987,16.849899
Gaia DR2 3369278767129521792,0,0,0,0,0,18.911501,18.550301,18.422701,18.407499,18.451401
Gaia DR2 3369544234764481024,0,0,0,0,0,18.846201,18.3316,18.111099,18.073299,18.042601
Gaia DR2 3369759081913153536,0,0,0,0,0,18.9953,18.598301,18.431,18.392599,18.4284
Gaia DR2 3370026503756531456,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3370182290811242624,0,0,0,0,0,18.883101,18.1584,17.8559,17.743999,17.7078
Gaia DR2 3370342445848382080,0,0,0,0,0,13.32320023,13.65540028,13.97749996,14.24790001,14.45829964
Gaia DR2 3370398177342099200,0,0,0,0,0,18.0779,17.7924,17.7103,17.6957,17.7668
Gaia DR2 3370407759412842368,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3370736856987141120,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3371072689072495488,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3371842798183972608,0,0,0,0,0,16.103901,16.3048,16.535101,16.747299,16.908199
Gaia DR2 3371995316767463040,0,0,0,0,0,17.3526,17.154301,17.094101,17.137699,17.165001
Gaia DR2 3372355922219793536,0,0,0,0,0,17.6621,17.9762,18.283701,18.513201,18.665001
Gaia DR2 3372378152970731392,0,0,0,0,0,19.637501,19.0172,18.7682,18.703699,18.712099
Gaia DR2 3373664100537553792,0,0,0,0,0,18.236799,18.057899,18.069599,18.0865,18.161699
Gaia DR2 3374353017590346624,0,0,0,0,0,16.007799,16.086399,16.2162,16.378799,16.5005
Gaia DR2 337449812306056832,21.103,19.388,18.558,18.246,18.071,19.26420021,18.53380013,18.24180031,18.12000084,18.06780052
Gaia DR2 3374672700592145152,0,0,0,0,0,18.089399,18.0956,18.1709,18.2803,18.421101
Gaia DR2 3375116383598900992,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3375135698070213632,0,0,0,0,0,15.8861,15.8737,15.9493,16.075701,16.1726
Gaia DR2 3375989636352188032,0,0,0,0,0,17.691299,17.691999,17.7936,17.9051,17.979799
Gaia DR2 3376290936895766016,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3378775008542150144,0,0,0,0,0,18.2327,17.9361,17.8269,17.826599,17.815399
Gaia DR2 3379144414387480704,0,0,0,0,0,16.1129,16.210501,16.354799,16.521,16.652599
Gaia DR2 3379462649986675840,0,0,0,0,0,18.328899,18.281,18.3167,18.4168,18.407
Gaia DR2 3379719729547539072,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3380334390907004928,0,0,0,0,0,18.389,18.1064,18.046801,18.0797,18.0979
Gaia DR2 3380595937236322560,0,0,0,0,0,17.782301,17.689899,17.7572,17.825701,17.9128
Gaia DR2 338094538438744320,0,0,0,0,0,17.49349976,17.15660095,17.02070045,17.00880051,17.01379967
Gaia DR2 3381088793323780608,0,0,0,0,0,19.255501,18.7948,18.584801,18.5056,18.562401
Gaia DR2 3381373227535057920,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3382277296672027136,0,0,0,0,0,17.674,17.23,17.046,16.997,16.975
Gaia DR2 3382300180258005888,0,0,0,0,0,18.9923,18.4093,18.1775,18.0853,18.064899
Gaia DR2 3383000470383852672,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3383908701345884800,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3384763086304328192,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3385139226657814272,0,0,0,0,0,17.519199,17.385401,17.3859,17.435101,17.4849
Gaia DR2 3385389606068550144,18.9594,21.85602,20.9546,21.08862,18.85709,0,0,0,0,0
Gaia DR2 3386162214851684864,17.722,17.16048,16.95181,16.91075,16.98072,17.15,16.976,16.943,16.962,17.032
Gaia DR2 3387214000802481408,0,0,0,0,0,18.031401,17.955,17.9807,18.0194,18.0916
Gaia DR2 3388088116840937600,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3388547502247560192,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3389296102164437248,0,0,0,0,0,16.642401,16.8218,17.037701,17.222,17.3461
Gaia DR2 3389454156961242240,0,0,0,0,0,15.5704,15.8639,16.146,16.403999,16.534599
Gaia DR2 3389551257581411840,0,0,0,0,0,18.0882,17.758801,17.6385,17.6136,17.5938
Gaia DR2 3392181976588782336,14.958,14.135,16.708,14.559,15.388,0,0,0,0,0
Gaia DR2 3392962110153133056,19.523,18.5,17.956,17.749,17.67,18.443899,17.9709,17.781799,17.7136,17.7243
Gaia DR2 3394087945636978432,16.835,16.412,16.483,16.425,16.08,0,0,0,0,0
Gaia DR2 339492052075797376,0,0,0,0,0,19.8034,18.9391,18.565701,18.4237,18.364599
Gaia DR2 3396067100927302016,0,0,0,0,0,17.4009,17.081301,16.9498,16.931999,16.938499
Gaia DR2 3396188317788968192,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3396724501505528960,0,0,0,0,0,18.017099,17.9526,18.0278,18.106501,18.221701
Gaia DR2 3396823594991843072,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3397115068652381056,0,0,0,0,0,19.0317,18.6665,18.524799,18.503599,18.52
Gaia DR2 3397839440654502656,18.968,18.297,18.03,17.914,17.897,0,0,0,0,0
Gaia DR2 3398880785543056256,0,0,0,0,0,0,0,0,0,0
Gaia DR2 339985316184848384,20.65,19.626,19.171,18.971,18.883,19.672001,19.1859,19.008499,18.943501,19.004801
Gaia DR2 3400048535611299456,16.771,16.332,16.502,16.712,16.969,16.3547,16.5434,16.738501,16.9426,17.081301
Gaia DR2 3400851484041556992,20.285,18.861,18.284,18.057,18.004,18.814199,18.300301,18.1005,18.051701,17.9893
Gaia DR2 3400852617912637824,18.516,18.002,17.808,17.729,17.758,18.010201,17.814899,17.754801,17.7686,17.7831
Gaia DR2 3401748238850951808,0,0,0,0,0,17.999201,17.9158,17.931,18.0014,18.0226
Gaia DR2 3403008107379887744,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3403722102745482112,0,0,0,0,0,17.775101,17.4853,17.3892,17.3804,17.4097
Gaia DR2 3403730727035023232,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3403832569301937536,0,0,0,0,0,18.633499,18.450199,18.4126,18.434099,18.4389
Gaia DR2 3404213863611804672,0,0,0,0,0,17.1215,17.226999,17.400299,17.568899,17.7108
Gaia DR2 3404213863614488192,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3405410849522918784,0,0,0,0,0,18.165001,17.8876,17.7801,17.7784,17.761499
Gaia DR2 3406044717975450752,0,0,0,0,0,18.82,18.506701,18.379999,18.359501,18.3403
Gaia DR2 3407030155272274816,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3407902514669380096,0,0,0,0,0,19.245399,18.5238,18.2332,18.116699,18.043699
Gaia DR2 3407902583391122048,0,0,0,0,0,19.386299,18.624201,18.302999,18.193399,18.134001
Gaia DR2 3408058645321741568,0,0,0,0,0,18.467501,18.2271,18.1681,18.1898,18.191799
Gaia DR2 3408111185655465344,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3408829849653432576,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3409280550631097088,0,0,0,0,0,19.497,19.163,18.9771,18.987499,18.9974
Gaia DR2 3409742444299696256,0,0,0,0,0,18.5228,18.2106,18.1038,18.099501,18.0714
Gaia DR2 3410496365678521216,20.341,19.293,18.748,18.658,18.82,19.221399,18.801901,18.7791,18.9366,18.860201
Gaia DR2 3410702768924111872,16.439,16.167,16.441,16.724,16.981,16.205099,16.472401,16.7386,16.9923,17.1339
Gaia DR2 3411147173483832320,18.37,17.909,17.733,17.715,17.775,17.853399,17.732901,17.7479,17.805,17.841299
Gaia DR2 3411282585212210048,19.198,18.395,18.215,18.271,18.399,18.344299,18.233999,18.2826,18.3927,18.475
Gaia DR2 3412387250800600960,0,0,0,0,0,19.75,19.437599,19.3141,19.285299,19.3067
Gaia DR2 3412412539568873728,18.329,18.307,18.215,18.214,18.401,0,0,0,0,0
Gaia DR2 3412625024486012032,20.505,19.612,19.239,19.062,18.951,19.542101,19.1807,19.0611,18.992599,19.010799
Gaia DR2 3413499853489438080,19.88,18.97,18.53,18.395,18.306,18.9006,18.549299,18.4189,18.393,18.3927
Gaia DR2 3413847990652353536,0,0,0,0,0,18.985901,18.7649,18.689199,18.667999,18.741301
Gaia DR2 341432690100603904,16.051,15.716,16.001,16.269,16.535,15.7951,16.0159,16.276199,16.5002,16.6766
Gaia DR2 3414818786406447360,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3414947085669974400,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3414955164503979136,0,0,0,0,0,14.5819,14.8589,15.1369,15.364,15.5121
Gaia DR2 3415788525598117248,0,0,0,0,0,14.8993,15.2475,15.5595,15.795,15.9764
Gaia DR2 3418150890754354304,0,0,0,0,0,18.4139,18.185499,18.1542,18.1721,18.2544
Gaia DR2 3418311728688813440,0,0,0,0,0,17.978201,17.938601,18.0191,18.1215,18.1996
Gaia DR2 3418323518373409536,0,0,0,0,0,18.254101,18.0686,18.0275,18.0923,18.077299
Gaia DR2 3418592726925673728,18.343,17.892,17.77,17.771,17.843,17.8887,17.790701,17.812,17.8859,17.9324
Gaia DR2 3418741367154043648,17.854,17.459,17.529,17.636,17.814,17.4909,17.5471,17.6854,17.8339,17.9382
Gaia DR2 3419918875386344576,17.865,17.497,17.607,17.735,17.934,17.5096,17.619699,17.7834,17.9431,18.0457
Gaia DR2 3419946942997736448,16.843,16.436,16.392,16.388,16.533,16.440201,16.4028,16.4515,16.5448,16.6103
Gaia DR2 3420019270246122112,18.818,18.411,18.324,18.355,18.42,18.4116,18.3512,18.3867,18.4648,18.502001
Gaia DR2 3421462894654940288,20.865,19.703,19.171,18.989,18.921,19.6278,19.1772,19.018,18.9484,18.9252
Gaia DR2 3421894079307215744,15.97,16.079,16.397,16.689,16.996,16.087099,16.429501,16.7258,17.0016,17.186001
Gaia DR2 3422189774920460928,20.047,18.997,18.567,18.425,18.396,18.9484,18.5441,18.4249,18.3878,18.3906
Gaia DR2 3422405214775411840,0,0,0,0,0,16.675,16.415,16.34,16.341,16.364
Gaia DR2 3422882776482128896,0,0,0,0,0,19.059401,18.8095,18.737,18.773701,18.7997
Gaia DR2 3423521936336223616,0,0,0,0,0,18.4641,18.322399,18.304001,18.3631,18.385799
Gaia DR2 3423693357072616192,0,0,0,0,0,18.3515,18.059099,18.0144,18.032499,18.1003
Gaia DR2 3424863550977729536,17.43,17.041,16.952,17.002,17.11,17.00219917,16.9659996,17.01609993,17.1093998,17.17930031
Gaia DR2 3425920250370248832,18.077,17.571,17.434,17.407,17.467,17.569901,17.442801,17.438601,17.492201,17.550501
Gaia DR2 3427482725113315200,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3429000871496650880,0,0,0,0,0,18.0536,17.983101,18.003901,18.0952,18.154699
Gaia DR2 3429114022412106752,0,0,0,0,0,17.007799,17.1098,17.269501,17.442101,17.561701
Gaia DR2 3429193393407592576,0,0,0,0,0,15.2729,15.6144,15.9473,16.208799,16.3601
Gaia DR2 3429296884940000000,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3429818633270156416,0,0,0,0,0,15.5461,15.83,16.1266,16.3736,16.5322
Gaia DR2 3429846292858923264,0,0,0,0,0,17.566601,17.0327,16.812401,16.718201,16.695499
Gaia DR2 3430070180917455488,0,0,0,0,0,16.7526,16.7966,16.9065,17.0404,17.1297
Gaia DR2 3431225355326676992,0,0,0,0,0,16.001499,16.248199,16.526501,16.746099,16.9049
Gaia DR2 3431681828742646016,0,0,0,0,0,18.8706,18.5546,18.4548,18.4585,18.4282
Gaia DR2 3432936951327195520,0,0,0,0,0,18.206301,17.854401,17.725201,17.702299,17.7078
Gaia DR2 3433387652311054976,0,0,0,0,0,17.0282,16.900801,16.893999,16.960899,16.9986
Gaia DR2 3433524747667276544,0,0,0,0,0,17.4622,17.4359,17.5259,17.6423,17.7066
Gaia DR2 343356212681211392,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3433732624085019264,0,0,0,0,0,16.307301,16.392401,16.608601,16.756399,16.7721
Gaia DR2 3433733208197186560,0,0,0,0,0,18.425301,18.417101,18.5061,18.606701,18.676901
Gaia DR2 3436350939227183616,0,0,0,0,0,14.54389954,14.84899998,15.15320015,15.39780045,15.55109978
Gaia DR2 3437360222181188864,0,0,0,0,0,17.3435,17.3531,17.4491,17.540199,17.6486
Gaia DR2 3437809883780005504,0,0,0,0,0,17.8398,17.7743,17.811199,17.9018,17.941401
Gaia DR2 3438059507279984768,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3438196671356785280,0,0,0,0,0,19.5837,19.0446,18.8242,18.7341,18.7456
Gaia DR2 3438690253294393984,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3439162768415866112,0,0,0,0,0,16.071699,16.2612,16.4881,16.691299,16.7901
Gaia DR2 3439504574796319232,0,0,0,0,0,17.5765,17.5264,17.5812,17.674299,17.7416
Gaia DR2 3440684419492448128,16.909,16.505,16.586,16.692,16.865,16.5394,16.6096,16.748501,16.892,16.9828
Gaia DR2 3440707857129932672,17.735,17.296,17.225,17.249,17.352,17.3041,17.2463,17.2875,17.3734,17.4242
Gaia DR2 3441229300520022784,0,0,0,0,0,15.6919,15.9707,16.243099,16.492599,16.6485
Gaia DR2 3441551143893533312,0,0,0,0,0,17.096701,16.942499,16.9314,16.981501,17.0156
Gaia DR2 3442483156090480640,0,0,0,0,0,19.2694,18.5422,18.278,18.124399,18.0354
Gaia DR2 3444723234938138368,17.745,17.137,16.845,16.759,16.739,17.0814,16.8344,16.755899,16.764299,16.7876
Gaia DR2 3444809958919412992,19.44199944,18.6779995,18.36100006,18.25600052,18.25900078,0,0,0,0,0
Gaia DR2 3444888196042856192,15.086,14.723,14.986,15.206,15.493,14.7791,14.9885,15.245,15.4782,15.6194
Gaia DR2 3444911290081835136,0,0,0,0,0,17.3512,17.162701,17.198,17.277599,17.3001
Gaia DR2 344627282479152384,0,0,0,0,0,19.386801,18.779699,18.549299,18.452801,18.404301
Gaia DR2 3446909137068558464,0,15.38,15.68,15.88,0,0,0,0,0,0
Gaia DR2 3447656697601153664,19.75099945,18.875,18.48500061,18.35300064,18.38100052,18.839199,18.526699,18.4116,18.3736,18.3773
Gaia DR2 3447991090873280000,0,0,0,0,0,17.463499,17.629299,17.865801,18.0637,18.2262
Gaia DR2 3448161618255210368,0,0,0,0,0,18.053801,17.968901,18.0942,18.2374,18.3517
Gaia DR2 3449230682856151040,0,0,0,0,0,18.677601,18.4939,18.4582,18.4734,18.4937
Gaia DR2 3449746632985789312,0,0,0,0,0,17.8911,17.516399,17.3622,17.328699,17.300301
Gaia DR2 3450242203491372928,17.8220005,17.43300056,17.38100052,17.37800026,17.46999931,17.458599,17.3869,17.422899,17.4977,17.555599
Gaia DR2 3450734539887203072,16.9,16.495,16.601,16.759,16.976,16.516199,16.636,16.794001,16.9688,17.0994
Gaia DR2 3451263611151284480,19.963,18.99,18.576,18.506,18.465,18.7962,18.4823,18.3906,18.343399,18.332199
Gaia DR2 3452101198480935680,21.654,19.75,18.871,18.533,18.397,0,0,0,0,0
Gaia DR2 3452373568124842752,16.445,16.504,16.845,17.131,17.456,16.545,16.873699,17.180599,17.4352,17.6313
Gaia DR2 3453104468480204288,0,0,0,0,0,18.645901,18.460899,18.440701,18.4627,18.5182
Gaia DR2 3453292832862501120,16.079,15.642,15.741,15.863,16.045,15.6767,15.7545,15.9047,16.076599,16.1626
Gaia DR2 3453491840169783936,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3453917664704451456,0,0,0,0,0,18.990101,18.6217,18.5116,18.4701,18.426901
Gaia DR2 3454295170852729600,0,0,0,0,0,16.8396,16.945299,17.1285,17.308599,17.441601
Gaia DR2 3454778513587697536,0,0,0,0,0,18.905001,18.5847,18.466299,18.469999,18.472401
Gaia DR2 3454965980323969280,0,0,0,0,0,17.535299,17.555201,17.629999,17.748301,17.8375
Gaia DR2 3455921181049073280,0,0,0,0,0,15.826,15.578,15.496,15.505,15.512
Gaia DR2 3455987117387662720,0,0,0,0,0,17.3277,17.3892,17.521799,17.6516,17.7297
Gaia DR2 3456017040422328832,0,0,0,0,0,18.117599,17.975901,17.959999,18.007601,17.990499
Gaia DR2 3456777730670779776,0,0,0,0,0,16.5751,16.762501,17.000601,17.2055,17.3671
Gaia DR2 3458597083113101952,0,0,0,0,0,16.3517,16.536301,16.736,16.943701,17.0949
Gaia DR2 3459790225027896448,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3460692301302087424,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3460835757505879168,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3461118018464770688,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3461118709949787392,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3461474230164981760,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3461833731810550912,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3461955949400257408,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3462237218218502656,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3462259384546219520,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3462589856509862272,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3463728224704840064,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3463762829257695104,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3464641540910970752,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3464893058489831552,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3465480983678640512,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3465558671047875712,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3466043727473311488,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3466208104461652736,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3466326581136347520,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3467582738811167744,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3468474992495339008,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3468618062152189952,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3469061886891469440,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3469076421061101568,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3469164347632143232,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3469944348052483584,0,0,0,0,0,19.6672,18.9298,18.640499,18.594999,18.5466
Gaia DR2 3470422158870052736,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3470740050872970368,0,0,0,0,0,19.2817,18.837299,18.6612,18.5895,18.5257
Gaia DR2 3471297468909083008,0,0,0,0,0,19.1224,18.7229,18.542101,18.487801,18.492599
Gaia DR2 3471333924591455872,0,0,0,0,0,15.685,15.9141,16.229799,16.4508,16.613001
Gaia DR2 3471333928886109568,0,0,0,0,0,19.3585,19.0403,18.936199,18.9349,18.8899
Gaia DR2 3471371484080115456,0,0,0,0,0,18.7738,18.415199,18.371201,18.369301,18.2756
Gaia DR2 3471488272831792384,0,0,0,0,0,17.0403,17.16,17.318001,17.4653,17.5574
Gaia DR2 3471531630526010112,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3471590286895116032,0,0,0,0,0,18.313999,17.944201,17.792299,17.762501,17.774599
Gaia DR2 3472087468013021440,0,0,0,0,0,20.2738,19.597,19.2651,19.1525,19.190901
Gaia DR2 347248758717125376,0,0,0,0,0,19.1919,19.0061,19.009501,19.045601,19.103201
Gaia DR2 3472672412494919168,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3473779238453792640,0,0,0,0,0,19.0875,18.819201,18.713699,18.684401,18.653999
Gaia DR2 3474459148954068096,0,0,0,0,0,19.236099,18.822901,18.6504,18.6106,18.569401
Gaia DR2 3474544434120772736,0,0,0,0,0,15.67749977,15.98149967,16.2602005,16.51810074,16.67429924
Gaia DR2 3474806010513586944,0,0,0,0,0,18.8475,18.6639,18.682301,18.691,18.788799
Gaia DR2 3475944073767590144,0,0,0,0,0,19.021799,18.8447,18.8505,18.898701,18.9356
Gaia DR2 3476329040276360576,0,0,0,0,0,19.4774,18.7092,18.3922,18.2791,18.1905
Gaia DR2 3476385081009940352,0,0,0,0,0,20.1327,19.4174,19.1817,19.0613,18.9744
Gaia DR2 3476617421559868544,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3477067980809039744,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3477102100029720064,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3477246067333202432,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3477314752450906368,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3477753908563256960,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3479615106870788864,0,0,0,0,0,17.4144,17.1311,17.0291,17.0341,17.035101
Gaia DR2 3480745473542148096,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3480846658676395136,0,0,0,0,0,17.026501,17.0396,17.2043,17.4053,17.456301
Gaia DR2 3481338625706096256,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3481479706793358848,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3482460917840401408,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3482478853624844032,0,0,0,0,0,0,0,0,0,0
Gaia DR2 3482983495102507904,0,0,0,0,0,15.0557003,15.06630039,15.1864996,15.32859993,15.41390038
Gaia DR2 3484306443811706624,0,0,0,0,0,18.7351,18.2803,18.103201,18.0557,18.0252
Gaia DR2 3484480991282955648,0,0,0,0,0,19.4541,19.0473,18.910601,18.837099,18.850599
Gaia DR2 3484765696078523904,0,0,0,0,0,19.2138,18.8221,18.6469,18.6168,18.5163
Gaia DR2 3485488006495109504,0,0,0,0,0,19.1691,18.7486,18.5875,18.5555,18.494301
Gaia DR2 3485680077432612480,0,0,0,0,0,18.586,18.458599,18.4611,18.5588,18.592199
Gaia DR2 3487220772397809536,0,0,0,0,0,15.947,15.733,15.728,15.772,15.798
Gaia DR2 3487767809495171200,0,0,0,0,0,19.7255,19.031401,18.7314,18.6766,18.5804
Gaia DR2 3487823575350972928,0,0,0,0,0,18.9461,18.6369,18.5077,18.458099,18.5091
Gaia DR2 34881117333814144,0,0,0,0,0,17.8027,17.4498,17.318899,17.314699,17.318701
Gaia DR2 3489344101147969024,0,0,0,0,0,19.775499,18.999399,18.6017,18.471001,18.4139
Gaia DR2 3489531877119236608,0,0,0,0,0,17.2771,17.1008,17.0791,17.126801,17.150999
Gaia DR2 3489689274784838272,0,0,0,0,0,20.207001,19.6336,19.3617,19.2724,19.253901
Gaia DR2 3489869908224062592,0,0,0,0,0,19.3869,18.840599,18.607401,18.573799,18.514299
Gaia DR2 3489978652500890496,0,0,0,0,0,17.7848,17.801701,17.876499,17.9984,18.0714
